Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,179;kWh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,390;kVArh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,151;kVArh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448810000162660";;AMR-meter;Afname Actief;0,119;kWh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,389;kVArh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,121;kVArh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,059;kWh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,313;kVArh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,015;kVArh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448810000162660";;AMR-meter;Afname Actief;0,051;kWh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448810000162660";;AMR-meter;Afname Reactief;0,317;kVArh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,015;kVArh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,149;kWh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,307;kVArh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,379;kVArh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448810000162660";;AMR-meter;Afname Actief;1,008;kWh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,034;kVArh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,196;kVArh;Gevalideerd;
