Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-06-2026;04:15:00;01-06-2026;04:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;04:15:00;01-06-2026;04:30:00;="541448800000011853";;AMR-meter;Afname Inductief;80,500;kVArh;Gevalideerd;
01-06-2026;04:30:00;01-06-2026;04:45:00;="541448800000011853";;AMR-meter;Afname Actief;376,250;kWh;Gevalideerd;
01-06-2026;04:30:00;01-06-2026;04:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;04:30:00;01-06-2026;04:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;04:30:00;01-06-2026;04:45:00;="541448800000011853";;AMR-meter;Afname Inductief;63,000;kVArh;Gevalideerd;
01-06-2026;04:45:00;01-06-2026;05:00:00;="541448800000011853";;AMR-meter;Afname Actief;367,500;kWh;Gevalideerd;
01-06-2026;04:45:00;01-06-2026;05:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;04:45:00;01-06-2026;05:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;04:45:00;01-06-2026;05:00:00;="541448800000011853";;AMR-meter;Afname Inductief;56,000;kVArh;Gevalideerd;
01-06-2026;05:00:00;01-06-2026;05:15:00;="541448800000011853";;AMR-meter;Afname Actief;367,500;kWh;Gevalideerd;
01-06-2026;05:00:00;01-06-2026;05:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;05:00:00;01-06-2026;05:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;05:00:00;01-06-2026;05:15:00;="541448800000011853";;AMR-meter;Afname Inductief;63,000;kVArh;Gevalideerd;
01-06-2026;05:15:00;01-06-2026;05:30:00;="541448800000011853";;AMR-meter;Afname Actief;362,250;kWh;Gevalideerd;
01-06-2026;05:15:00;01-06-2026;05:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;05:15:00;01-06-2026;05:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;05:15:00;01-06-2026;05:30:00;="541448800000011853";;AMR-meter;Afname Inductief;54,250;kVArh;Gevalideerd;
01-06-2026;05:30:00;01-06-2026;05:45:00;="541448800000011853";;AMR-meter;Afname Actief;350,000;kWh;Gevalideerd;
01-06-2026;05:30:00;01-06-2026;05:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;05:30:00;01-06-2026;05:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;05:30:00;01-06-2026;05:45:00;="541448800000011853";;AMR-meter;Afname Inductief;50,750;kVArh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448800000011853";;AMR-meter;Afname Actief;304,500;kWh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;05:45:00;01-06-2026;06:00:00;="541448800000011853";;AMR-meter;Afname Inductief;45,500;kVArh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448800000011853";;AMR-meter;Afname Actief;351,750;kWh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;06:00:00;01-06-2026;06:15:00;="541448800000011853";;AMR-meter;Afname Inductief;64,750;kVArh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448800000011853";;AMR-meter;Afname Actief;420,000;kWh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;06:15:00;01-06-2026;06:30:00;="541448800000011853";;AMR-meter;Afname Inductief;78,750;kVArh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448800000011853";;AMR-meter;Afname Actief;449,750;kWh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;06:30:00;01-06-2026;06:45:00;="541448800000011853";;AMR-meter;Afname Inductief;80,500;kVArh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448800000011853";;AMR-meter;Afname Actief;469,000;kWh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;06:45:00;01-06-2026;07:00:00;="541448800000011853";;AMR-meter;Afname Inductief;94,500;kVArh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448800000011853";;AMR-meter;Afname Actief;458,500;kWh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448800000011853";;AMR-meter;Afname Inductief;96,250;kVArh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448800000011853";;AMR-meter;Afname Actief;465,500;kWh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448800000011853";;AMR-meter;Afname Inductief;98,000;kVArh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448800000011853";;AMR-meter;Afname Actief;467,250;kWh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448800000011853";;AMR-meter;Afname Inductief;101,500;kVArh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448800000011853";;AMR-meter;Afname Actief;490,000;kWh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448800000011853";;AMR-meter;Afname Inductief;115,500;kVArh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448800000011853";;AMR-meter;Afname Actief;444,500;kWh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448800000011853";;AMR-meter;Afname Inductief;94,500;kVArh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448800000011853";;AMR-meter;Afname Actief;423,500;kWh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448800000011853";;AMR-meter;Afname Inductief;89,250;kVArh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448800000011853";;AMR-meter;Afname Actief;435,750;kWh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448800000011853";;AMR-meter;Afname Inductief;115,500;kVArh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448800000011853";;AMR-meter;Afname Actief;427,000;kWh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448800000011853";;AMR-meter;Afname Inductief;106,750;kVArh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448800000011853";;AMR-meter;Afname Actief;372,750;kWh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448800000011853";;AMR-meter;Afname Inductief;98,000;kVArh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448800000011853";;AMR-meter;Afname Actief;329,000;kWh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448800000011853";;AMR-meter;Afname Inductief;92,750;kVArh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448800000011853";;AMR-meter;Afname Actief;323,750;kWh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448800000011853";;AMR-meter;Afname Inductief;89,250;kVArh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448800000011853";;AMR-meter;Afname Actief;336,000;kWh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448800000011853";;AMR-meter;Afname Inductief;85,750;kVArh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448800000011853";;AMR-meter;Afname Actief;283,500;kWh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448800000011853";;AMR-meter;Afname Inductief;70,000;kVArh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448800000011853";;AMR-meter;Afname Actief;313,250;kWh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448800000011853";;AMR-meter;Afname Inductief;78,750;kVArh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448800000011853";;AMR-meter;Afname Actief;281,750;kWh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448800000011853";;AMR-meter;Afname Inductief;82,250;kVArh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448800000011853";;AMR-meter;Afname Actief;264,250;kWh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448800000011853";;AMR-meter;Afname Inductief;84,000;kVArh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448800000011853";;AMR-meter;Afname Actief;196,000;kWh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448800000011853";;AMR-meter;Afname Inductief;87,500;kVArh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448800000011853";;AMR-meter;Afname Actief;231,000;kWh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448800000011853";;AMR-meter;Afname Inductief;85,750;kVArh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448800000011853";;AMR-meter;Afname Actief;301,000;kWh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448800000011853";;AMR-meter;Afname Inductief;103,250;kVArh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448800000011853";;AMR-meter;Afname Actief;264,250;kWh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448800000011853";;AMR-meter;Afname Inductief;120,750;kVArh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448800000011853";;AMR-meter;Afname Actief;341,250;kWh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448800000011853";;AMR-meter;Afname Inductief;113,750;kVArh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448800000011853";;AMR-meter;Afname Actief;332,500;kWh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448800000011853";;AMR-meter;Afname Inductief;106,750;kVArh;Gevalideerd;
01-06-2026;12:30:00;01-06-2026;12:45:00;="541448800000011853";;AMR-meter;Afname Actief;318,500;kWh;Gevalideerd;
01-06-2026;12:30:00;01-06-2026;12:45:00;="541448800000011853";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;12:30:00;01-06-2026;12:45:00;="541448800000011853";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;12:30:00;01-06-2026;12:45:00;="541448800000011853";;AMR-meter;Afname Inductief;127,750;kVArh;Gevalideerd;
